Temps	Intensity_0
22255	1332.32
22260	1324.35
22265	1312.85
22270	1309.72
22275	1306.58
22280	1297.95
22285	1289.31
22290	1280.78
22295	1272.46
22300	1266.59
22305	1261.08
22310	1255.58
22315	1250.07
22320	1244.57
22325	1239.06
22330	1233.56
22335	1228.05
22340	1226.2
22345	1229.86
22350	1233.51
22355	1237.17
22360	1240.83
22365	1244.48
22370	1248.14
22375	1251.79
22380	1259.22
22385	1266.65
22390	1279.17
22395	1293.34
22400	1307.51
22405	1318.03
22410	1328.54
22415	1337.79
22420	1347.04
22425	1356.29
22430	1365.54
22435	1374.79
22440	1384.03
22445	1389.51
22450	1394.99
22455	1395.37
22460	1394.11
22465	1392.84
22470	1391.58
22475	1396.91
22480	1403.5
22485	1410.09
22490	1416.69
22495	1423.28
22500	1430.99
22505	1438.7
22510	1446.41
22515	1454.47
22520	1462.52
22525	1470.58
22530	1478.64
22535	1486.7
22540	1488.16
22545	1489.62
22550	1491.09
22555	1492.55
22560	1494.02
22565	1494.37
22570	1494.71
22575	1504.76
22580	1514.47
22585	1524.18
22590	1534.63
22595	1545.08
22600	1555.52
22605	1565.97
22610	1576.42
22615	1588.35
22620	1600.27
22625	1612.2
22630	1624.12
22635	1636.05
22640	1638.27
22645	1640.49
22650	1642.71
22655	1644.18
22660	1645.66
22665	1647.13
22670	1648.61
22675	1651.5
22680	1652.91
22685	1656.56
22690	1662.79
22695	1669.01
22700	1675.24
22705	1681.47
22710	1687.69
22715	1697.35
22720	1710.81
22725	1724.27
22730	1735.09
22735	1745.91
22740	1755.32
22745	1764.72
22750	1771.89
22755	1776.49
22760	1781.08
22765	1785.68
22770	1790.27
22775	1794.86
22780	1796.03
22785	1793.39
22790	1793.39
22795	1788.29
22800	1783.18
22805	1778.07
22810	1772.96
22815	1767.85
22820	1762.75
22825	1757.64
22830	1752.53
22835	1747.42
22840	1742.31
22845	1737.21
22850	1732.1
22855	1728.1
22860	1731.86
22865	1735.61
22870	1739.37
22875	1752.09
22880	1766.22
22885	1780.35
22890	1794.48
22895	1808.61
22900	1822.74
22905	1836.88
22910	1851.15
22915	1865.43
22920	1875.95
22925	1887.96
22930	1899.96
22935	1911.96
22940	1915.01
22945	1917.3
22950	1919.59
22955	1921.88
22960	1920.84
22965	1919.79
22970	1918.75
22975	1917.56
22980	1916.37
22985	1915.17
22990	1912.5
22995	1909.82
23000	1907.14
23005	1904.47
23010	1901.13
23015	1897.8
23020	1896.98
23025	1899.5
23030	1902.02
23035	1904.53
23040	1907.05
23045	1910.04
23050	1914.96
23055	1921.62
23060	1928.29
23065	1934.95
23070	1941.61
23075	1948.28
23080	1954.94
23085	1955.27
23090	1955.6
23095	1955.92
23100	1956.25
23105	1956.58
23110	1956.43
23115	1954.36
23120	1950.54
23125	1946.73
23130	1942.91
23135	1939.09
23140	1935.27
23145	1932.96
23150	1934.48
23155	1935.99
23160	1937.04
23165	1938.09
23170	1939.14
23175	1940.2
23180	1941.25
23185	1942.3
23190	1943.35
23195	1944.4
23200	1945.46
23205	1946.51
23210	1941.59
23215	1936.67
23220	1931.75
23225	1927.29
23230	1922.82
23235	1918.36
23240	1913.9
23245	1909.44
23250	1904.98
23255	1900.52
23260	1896.05
23265	1891.59
23270	1891.34
23275	1896.55
23280	1901.77
23285	1906.98
23290	1912.19
23295	1917.4
23300	1921.57
23305	1925.74
23310	1929.9
23315	1934.07
23320	1931.05
23325	1928.03
23330	1925.01
23335	1917.77
23340	1909.54
23345	1901.31
23350	1893.08
23355	1884.84
23360	1876.61
23365	1869.42
23370	1862.24
23375	1855.05
23380	1855.67
23385	1863.48
23390	1871.28
23395	1877.73
23400	1884.18
23405	1890.63
23410	1897.07
23415	1903.52
23420	1909.43
23425	1915.33
23430	1920.67
23435	1926.02
23440	1931.1
23445	1928.38
23450	1925.13
23455	1921.87
23460	1919.97
23465	1918.07
23470	1916.18
23475	1912.02
23480	1907.86
23485	1904.25
23490	1900.63
23495	1897.58
23500	1894.53
23505	1888.36
23510	1882.19
23515	1876.56
23520	1870.93
23525	1865.3
23530	1859.67
23535	1854.04
23540	1850.66
23545	1847.29
23550	1843.92
23555	1840.55
23560	1837.18
23565	1836.2
23570	1836.95
23575	1837.71
23580	1838.47
23585	1839.23
23590	1839.98
23595	1840.74
23600	1841.5
23605	1842.25
23610	1838.98
23615	1835.7
23620	1832.42
23625	1829.15
23630	1823.48
23635	1819.45
23640	1815.41
23645	1811.38
23650	1807.34
23655	1803.31
23660	1799.28
23665	1795.24
23670	1793.01
23675	1794.81
23680	1796.61
23685	1798.41
23690	1800.22
23695	1802.02
23700	1803.82
23705	1802.87
23710	1801.92
23715	1800.98
23720	1800.03
23725	1799.08
23730	1798.13
23735	1795.38
23740	1792.63
23745	1788.97
23750	1773.03
23755	1757.1
23760	1741.17
23765	1725.24
23770	1712.05
23775	1698.87
23780	1685.69
23785	1672.51
23790	1659.32
23795	1646.14
23800	1632.96
23805	1619.78
23810	1610.95
23815	1614.38
23820	1615.55
23825	1616.72
23830	1617.89
23835	1619.06
23840	1620.23
23845	1621.4
23850	1622.57
23855	1623.74
23860	1624.91
23865	1626.08
23870	1627.25
23875	1620.21
23880	1613.17
23885	1608.39
23890	1603.62
23895	1598.84
23900	1594.07
23905	1589.29
23910	1584.51
23915	1579.74
23920	1574.96
23925	1570.19
23930	1565.41
23935	1563.42
23940	1566.2
23945	1568.98
23950	1571.77
23955	1574.55
23960	1577.33
23965	1582.05
23970	1586.77
23975	1589.06
23980	1587.84
23985	1586.61
23990	1583.96
23995	1581.31
24000	1575.88
24005	1570.44
24010	1565.01
24015	1559.57
24020	1554.14
24025	1548.71
24030	1541.33
24035	1533.96
24040	1529.02
24045	1526.76
24050	1524.5
24055	1518.19
24060	1511.88
24065	1505.57
24070	1499.27
24075	1492.96
24080	1486.65
24085	1480.34
24090	1474.03
24095	1467.72
24100	1459.84
24105	1451.96
24110	1444.91
24115	1437.87
24120	1436.29
24125	1434.72
24130	1433.15
24135	1431.57
24140	1428.44
24145	1425.3
24150	1422.17
24155	1419.04
24160	1415.9
24165	1414.34
24170	1412.78
24175	1411.22
24180	1409.66
24185	1408.1
24190	1406.54
24195	1404.98
24200	1403.54
24205	1403.66
24210	1403.77
24215	1403.89
24220	1404.01
24225	1404.12
24230	1404.24
24235	1404.35
24240	1404.47
24245	1404.59
24250	1404.71
24255	1404.83
24260	1404.95
24265	1404.95
24270	1405.33
24275	1405.71
24280	1406.09
24285	1406.47
24290	1406.85
24295	1407.23
24300	1407.61
24305	1407.99
24310	1408.06
24315	1406.82
24320	1405.58
24325	1402.77
24330	1399.97
24335	1396.78
24340	1392.76
24345	1388.73
24350	1384.71
24355	1380.68
24360	1374.92
24365	1369.16
24370	1363.4
24375	1356.63
24380	1351.16
24385	1345.63
24390	1341.67
24395	1337.72
24400	1333.76
24405	1330.64
24410	1324.77
24415	1318.9
24420	1313.02
24425	1305.89
24430	1298.76
24435	1288.73
24440	1280.02
24445	1271.32
24450	1262.67
24455	1254.02
24460	1245.36
24465	1236.71
24470	1228.06
24475	1222.17
24480	1216.27
24485	1210.38
24490	1207.47
24495	1204.57
24500	1204.57
24505	1204.56
24510	1204.56
24515	1201.89
24520	1199.22
24525	1196.55
24530	1193.88
24535	1191.11
24540	1188.34
24545	1185.57
24550	1182.8
24555	1179.95
24560	1172.87
24565	1165.8
24570	1158.72
24575	1151.65
24580	1147.25
24585	1142.84
24590	1138.44
24595	1134.04
24600	1129.73
24605	1125.06
24610	1120.39
24615	1115.72
24620	1111.13
24625	1110.77
24630	1110.4
24635	1102.66
24640	1094.91
24645	1087.17
24650	1079.42
24655	1071.68
24660	1063.93
24665	1056.18
24670	1048.8
24675	1041.42
24680	1034.04
24685	1026.66
24690	1019.28
24695	1015.26
24700	1018.62
24705	1021.98
24710	1025.23
24715	1028.48
24720	1031.74
24725	1028.95
24730	1026.16
24735	1023.37
24740	1020.58
24745	1017.79
24750	1015
24755	1009.83
24760	1001.31
24765	992.78
24770	984.253
24775	975.832
24780	967.41
24785	958.989
24790	956.61
24795	954.232
24800	951.853
24805	949.474
24810	947.095
24815	947.54
24820	950.364
24825	953.188
24830	956.012
24835	958.836
24840	961.659
24845	964.483
24850	967.307
24855	968.227
24860	969.147
24865	970.067
24870	970.987
24875	971.907
24880	970.003
24885	968.1
24890	964.501
24895	960.903
24900	957.304
24905	953.706
24910	950.108
24915	946.509
24920	944.815
24925	943.12
24930	941.425
24935	939.731
24940	938.036
24945	936.341
24950	938.818
24955	942.99
24960	947.161
24965	951.333
24970	955.505
24975	958.133
24980	960.761
24985	963.389
24990	966.017
24995	968.646
25000	967.077
25005	965.509
25010	963.941
25015	958.201
25020	952.461
25025	946.722
25030	940.982
25035	935.242
25040	931.046
25045	926.849
25050	922.653
25055	918.457
25060	914.749
25065	915.238
25070	915.726
25075	916.215
25080	916.704
25085	917.193
25090	917.681
25095	918.17
25100	918.659
25105	919.147
25110	918.872
25115	918.596
25120	918.32
25125	917.555
25130	916.791
25135	916.026
25140	915.262
25145	914.497
25150	913.733
25155	912.968
25160	912.204
25165	911.439
25170	916.357
25175	922.039
25180	927.721
25185	933.403
25190	939.086
25195	944.768
25200	951.464
25205	958.161
25210	964.858
25215	968.894
25220	972.93
25225	976.966
25230	981.002
25235	978.686
25240	974.454
25245	970.223
25250	965.991
25255	961.759
25260	957.527
25265	952.281
25270	947.035
25275	941.789
25280	939.203
25285	936.617
25290	934.032
25295	931.446
25300	930.71
25305	928.114
25310	925.518
25315	922.921
25320	920.325
25325	917.729
25330	915.132
25335	912.536
25340	909.94
25345	907.343
25350	904.747
25355	902.151
25360	899.554
25365	901.814
25370	907.85
25375	914.785
25380	921.721
25385	927.787
25390	932.344
25395	936.901
25400	941.458
25405	946.014
25410	950.571
25415	955.128
25420	959.684
25425	964.241
25430	960.965
25435	957.688
25440	953.513
25445	949.338
25450	943.226
25455	937.747
25460	932.268
25465	926.79
25470	921.311
25475	915.832
25480	910.353
25485	904.875
25490	899.396
25495	895.714
25500	892.032
25505	888.35
25510	884.668
25515	883.38
25520	882.968
25525	882.557
25530	882.145
25535	881.734
25540	881.322
25545	880.911
25550	879.533
25555	878.156
25560	876.779
25565	875.401
25570	874.024
25575	872.647
25580	871.681
25585	870.715
25590	869.749
25595	868.783
25600	867.818
25605	866.852
25610	867.898
25615	869.909
25620	869.634
25625	869.295
25630	868.956
25635	868.617
25640	868.279
25645	867.94
25650	867.601
25655	867.263
25660	866.924
25665	866.585
25670	866.247
25675	863.896
25680	861.546
25685	857.917
25690	854.35
25695	850.784
25700	847.218
25705	843.652
25710	840.085
25715	836.519
25720	832.953
25725	829.387
25730	825.821
25735	822.254
25740	817.968
25745	813.681
25750	812.961
25755	812.241
25760	811.521
25765	810.801
25770	808.887
25775	806.973
25780	805.06
25785	803.146
25790	801.232
25795	797.758
25800	794.283
25805	791.529
25810	788.592
25815	785.655
25820	782.718
25825	779.781
25830	776.844
25835	775.101
25840	772.227
25845	769.353
25850	766.479
25855	763.605
25860	762.292
25865	760.979
25870	759.666
25875	758.536
25880	757.405
25885	756.275
25890	755.145
25895	754.014
25900	755.016
25905	757.148
25910	759.28
25915	761.411
25920	763.543
25925	760.043
25930	756.543
25935	753.043
25940	749.542
25945	746.042
25950	742.542
25955	739.042
25960	735.541
25965	729.909
25970	724.277
25975	718.645
25980	713.013
25985	708.102
25990	708.824
25995	709.411
26000	709.998
26005	710.586
26010	711.173
26015	711.76
26020	712.347
26025	712.935
26030	713.522
26035	714.109
26040	712.493
26045	710.876
26050	708.538
26055	706.2
26060	703.996
26065	701.792
26070	699.588
26075	697.384
26080	694.752
26085	692.12
26090	689.488
26095	686.856
26100	683.735
26105	680.044
26110	676.353
26115	672.661
26120	668.97
26125	665.278
26130	661.587
26135	657.896
26140	654.204
26145	650.941
26150	647.678
26155	644.415
26160	641.152
26165	638.499
26170	638.62
26175	639.301
26180	639.982
26185	637.177
26190	634.372
26195	631.567
26200	628.762
26205	625.429
26210	622.095
26215	618.761
26220	615.428
26225	612.094
26230	608.077
26235	602.517
26240	596.398
26245	590.278
26250	587.644
26255	585.01
26260	582.377
26265	579.743
26270	577.638
26275	575.533
26280	573.428
26285	571.323
26290	569.218
26295	568.485
26300	569.296
26305	570.107
26310	568.84
26315	567.573
26320	566.306
26325	565.04
26330	563.773
26335	562.506
26340	561.239
26345	559.972
26350	558.706
26355	557.439
26360	555.362
26365	553.284
26370	551.584
26375	551.962
26380	552.339
26385	552.716
26390	553.094
26395	553.471
26400	553.848
26405	554.226
26410	552.712
26415	551.198
26420	549.684
26425	548.17
26430	546.656
26435	544.765
26440	542.873
26445	540.982
26450	539.091
26455	537.199
26460	535.308
26465	533.417
26470	531.592
26475	531.658
26480	531.724
26485	529.219
26490	526.714
26495	524.209
26500	521.703
26505	519.198
26510	516.693
26515	514.187
26520	511.682
26525	509.177
26530	506.672
26535	504.1
26540	501.528
26545	501.165
26550	503.373
26555	505.582
26560	505.404
26565	505.227
26570	505.05
26575	504.872
26580	504.695
26585	504.517
26590	504.34
26595	504.162
26600	503.461
26605	502.759
26610	499.849
26615	495.057
26620	490.264
26625	487.858
26630	485.451
26635	481.174
26640	476.897
26645	472.62
26650	468.344
26655	464.067
26660	459.79
26665	456.037
26670	450.668
26675	445.3
26680	441.813
26685	438.327
26690	434.841
26695	431.354
26700	429.733
26705	428.111
26710	426.49
26715	424.869
26720	423.247
26725	421.626
26730	420.004
26735	419.999
26740	419.994
26745	419.988
26750	416.809
26755	413.63
26760	410.452
26765	407.278
26770	404.105
26775	400.931
26780	397.758
26785	394.584
26790	391.411
26795	388.237
26800	385.064
26805	381.89
26810	375.256
26815	371.795
26820	368.334
26825	364.873
26830	361.412
26835	357.951
26840	354.49
26845	351.029
26850	347.568
26855	344.107
26860	340.646
26865	337.185
26870	335.111
26875	336.498
26880	337.885
26885	339.272
26890	339.18
26895	339.088
26900	338.733
26905	338.378
26910	338.023
26915	337.668
26920	336.687
26925	334.172
26930	331.658
26935	327.514
26940	323.37
26945	319.226
26950	315.082
26955	312.417
26960	309.753
26965	307.351
26970	304.949
26975	302.398
26980	299.848
26985	297.923
26990	297.532
26995	297.141
27000	296.992
27005	296.844
27010	294.479
27015	292.114
27020	289.748
27025	287.383
27030	285.018
27035	282.653
27040	280.436
27045	278.219
27050	276.002
27055	273.654
27060	271.306
27065	268.957
27070	266.31
27075	265.88
27080	265.45
27085	263.965
27090	262.481
27095	260.997
27100	259.512
27105	258.028
27110	255.41
27115	252.791
27120	250.304
27125	247.817
27130	245.33
27135	243.142
27140	240.954
27145	238.766
27150	237.632
27155	236.497
27160	235.363
27165	234.229
27170	233.749
27175	233.832
27180	233.883
27185	233.934
27190	233.984
27195	234.035
27200	234.085
27205	234.136
27210	234.186
27215	234.237
27220	234.086
27225	233.935
27230	233.784
27235	231.783
27240	230.353
27245	228.956
27250	227.559
27255	226.163
27260	224.766
27265	223.369
27270	221.972
27275	220.575
27280	219.178
27285	217.982
27290	216.787
27295	216.031
27300	214.42
27305	212.808
27310	211.197
27315	209.586
27320	207.975
27325	206.364
27330	204.753
27335	203.141
27340	200.816
27345	198.49
27350	196.164
27355	193.838
27360	191.073
27365	190.359
27370	189.644
27375	188.93
27380	188.215
27385	187.5
27390	186.786
27395	186.071
27400	185.164
27405	184.972
27410	184.78
27415	184.588
27420	184.395
27425	184.203
27430	184.011
27435	183.819
27440	183.626
27445	183.434
27450	183.242
27455	183.05
27460	184.907
27465	186.956
27470	189.006
27475	191.056
27480	192.138
27485	193.221
27490	194.304
27495	194.638
27500	194.972
27505	195.305
27510	195.639
27515	195.973
27520	196.307
27525	194.591
27530	192.875
27535	191.159
27540	188.743
27545	187.293
27550	185.843
27555	184.393
27560	183.692
27565	182.992
27570	182.291
27575	181.59
27580	180.889
27585	180.189
27590	179.488
27595	178.787
27600	178.689
27605	179.291
27610	179.894
27615	180.496
27620	181.098
27625	181.701
27630	182.228
27635	182.755
27640	183.282
27645	183.809
27650	184.337
27655	184.864
27660	185.391
27665	183.339
27670	181.288
27675	179.236
27680	177.184
27685	175.132
27690	173.081
27695	171.104
27700	169.128
27705	167.151
27710	165.174
27715	163.198
27720	161.221
27725	160.004
27730	160.763
27735	161.522
27740	162.281
27745	163.04
27750	163.799
27755	164.558
27760	166.331
27765	168.105
27770	169.878
27775	171.652
27780	173.425
27785	175.199
27790	176.213
27795	177.228
27800	178.242
27805	179.257
27810	180.271
27815	182.126
27820	181.032
27825	178.925
27830	176.817
27835	174.709
27840	172.602
27845	170.494
27850	168.386
27855	166.279
27860	164.171
27865	162.063
27870	159.956
27875	157.848
27880	155.159
27885	155.417
27890	156.9
27895	158.382
27900	159.864
27905	162.964
27910	166.064
27915	169.164
27920	172.295
27925	175.426
27930	179.462
27935	183.498
27940	186.541
27945	188.805
27950	191.069
27955	191.816
27960	192.563
27965	193.31
27970	192.44
27975	191.569
27980	190.699
27985	189.797
27990	188.895
27995	187.089
28000	185.283
28005	184.469
28010	184.177
28015	185.654
28020	187.424
28025	189.194
28030	190.964
28035	192.734
28040	194.504
28045	196.274
28050	198.044
28055	199.814
28060	201.584
28065	203.354
28070	205.124
28075	207.61
28080	208.327
28085	209.044
28090	210.073
28095	211.101
28100	212.13
28105	213.158
28110	214.187
28115	215.216
28120	216.648
28125	218.08
28130	219.512
28135	220.944
28140	222.165
28145	223.386
28150	224.607
28155	225.516
28160	226.625
28165	226.424
28170	226.223
28175	226.023
28180	225.822
28185	225.217
28190	224.613
28195	224.008
28200	223.404
28205	222.293
28210	221.183
28215	220.073
28220	218.963
28225	219.006
28230	220.36
28235	221.713
28240	223.312
28245	224.911
28250	226.423
28255	227.935
28260	229.446
28265	230.958
28270	232.469
28275	233.981
28280	235.492
28285	237.004
28290	237.162
28295	237.32
28300	237.478
28305	237.391
28310	238.951
28315	240.599
28320	242.247
28325	243.415
28330	244.583
28335	245.751
28340	246.92
28345	248.088
28350	249.256
28355	250.424
28360	251.593
28365	252.761
28370	253.929
28375	253.45
28380	252.97
28385	254.534
28390	256.576
28395	258.619
28400	260.662
28405	262.17
28410	263.677
28415	265.185
28420	266.693
28425	268.2
28430	269.708
28435	271.216
28440	272.723
28445	274.231
28450	273.696
28455	273.16
28460	272.625
28465	272.382
28470	272.674
28475	272.966
28480	273.259
28485	273.551
28490	273.843
28495	274.135
28500	274.427
28505	275.091
28510	275.014
28515	274.937
28520	274.859
28525	274.782
28530	274.413
28535	274.044
28540	273.675
28545	273.305
28550	272.936
28555	272.567
28560	272.197
28565	271.828
28570	272.46
28575	273.833
28580	275.205
28585	276.578
28590	277.95
28595	279.323
28600	280.696
28605	282.068
28610	283.441
28615	284.813
28620	286.186
28625	288.288
28630	290.39
28635	291.119
28640	291.848
28645	292.578
28650	292.349
28655	292.121
28660	291.893
28665	291.665
28670	291.437
28675	291.209
28680	290.981
28685	290.753
28690	289.795
28695	288.838
28700	287.88
28705	286.923
28710	286.453
28715	286.94
28720	287.427
28725	287.915
28730	288.402
28735	289.367
28740	290.332
28745	291.297
28750	292.263
28755	293.228
28760	294.193
28765	295.158
28770	296.123
28775	296.601
28780	297.099
28785	297.597
28790	298.095
28795	298.593
28800	298.613
28805	298.634
28810	298.654
28815	298.675
28820	298.695
28825	298.715
28830	299.371
28835	300.026
28840	300.484
28845	300.923
28850	301.361
28855	301.799
28860	302.237
28865	302.675
28870	303.113
28875	303.551
28880	303.989
28885	304.427
28890	304.865
28895	304.668
28900	305.421
28905	304.428
28910	303.436
28915	302.444
28920	301.452
28925	300.46
28930	299.468
28935	298.476
28940	297.484
28945	296.492
28950	295.499
28955	294.507
28960	293.515
28965	292.699
28970	294.566
28975	296.433
28980	298.3
28985	300.167
28990	302.034
28995	304.467
29000	306.9
29005	309.333
29010	311.767
29015	314.2
29020	317.07
29025	319.941
29030	321.686
29035	322.69
29040	323.694
29045	324.697
29050	325.701
29055	326.705
29060	327.142
29065	327.58
29070	328.017
29075	328.455
29080	329.733
29085	330.574
29090	331.414
29095	332.255
29100	333.096
29105	333.97
29110	334.843
29115	335.717
29120	336.59
29125	337.464
29130	338.338
29135	342.567
29140	347.15
29145	350.892
29150	354.15
29155	357.408
29160	360.665
29165	363.923
29170	367.148
29175	370.374
29180	373.599
29185	376.749
29190	379.899
29195	383.049
29200	382.843
29205	382.284
29210	381.725
29215	381.65
29220	381.575
29225	381.5
29230	381.425
29235	381.349
29240	381.274
29245	381.247
29250	381.295
29255	381.343
29260	381.391
29265	381.438
29270	381.486
29275	382.776
29280	383.528
29285	384.279
29290	385.031
29295	385.782
29300	386.533
29305	385.314
29310	384.047
29315	382.78
29320	381.513
29325	380.246
29330	378.979
29335	377.712
29340	375.202
29345	373.232
29350	371.261
29355	369.29
29360	367.32
29365	367.289
29370	369.229
29375	371.169
29380	373.108
29385	373.913
29390	373.629
29395	373.344
29400	373.06
29405	372.776
29410	372.491
29415	372.207
29420	371.923
29425	371.639
29430	369.414
29435	367.19
29440	364.966
29445	362.742
29450	363.227
29455	364.8
29460	366.373
29465	367.946
29470	369.52
29475	371.093
29480	372.076
29485	373.058
29490	373.674
29495	374.29
29500	374.906
29505	375.522
29510	376.138
29515	375.181
29520	374.224
29525	373.266
29530	372.309
29535	371.352
29540	370.394
29545	370.028
29550	369.95
29555	370.239
29560	370.528
29565	370.817
29570	371.106
29575	371.395
29580	372.258
29585	373.122
29590	373.408
29595	373.695
29600	373.982
29605	374.268
29610	372.994
29615	371.431
29620	369.867
29625	368.304
29630	366.741
29635	365.178
29640	363.614
29645	361.477
29650	359.339
29655	357.778
29660	356.217
29665	351.95
29670	347.683
29675	344.977
29680	342.27
29685	339.564
29690	336.858
29695	334.152
29700	331.446
29705	328.74
29710	326.033
29715	323.327
29720	320.621
29725	321.308
29730	324.702
29735	328.095
29740	331.488
29745	334.882
29750	338.275
29755	341.668
29760	345.062
29765	345.686
29770	346.311
29775	346.936
29780	347.561
29785	348.186
29790	345.417
29795	342.649
29800	339.88
29805	337.112
29810	334.343
29815	331.575
29820	328.806
29825	328.651
29830	331.264
29835	333.877
29840	336.49
29845	339.103
29850	341.716
29855	344.329
29860	346.942
29865	349.555
29870	352.168
29875	354.781
29880	356.984
29885	359.187
29890	358.777
29895	358.366
29900	357.956
29905	357.546
29910	357.136
29915	356.726
29920	356.316
29925	355.906
29930	355.496
29935	355.085
29940	356.43
29945	358.185
29950	359.94
29955	361.695
29960	363.45
29965	365.205
29970	366.96
29975	368.715
29980	370.47
29985	372.225
29990	373.98
29995	375.971
30000	377.963
30005	378.2
30010	379.694
30015	381.187
30020	382.68
30025	384.174
30030	385.134
30035	386.094
30040	387.054
30045	388.015
30050	388.975
30055	389.935
30060	390.659
30065	391.382
30070	391.03
30075	389.421
30080	387.811
30085	386.202
30090	384.593
30095	383.517
30100	382.441
30105	381.365
30110	380.289
30115	379.213
30120	378.137
30125	377.061
30130	377.338
30135	378.691
30140	380.032
30145	381.373
30150	382.714
30155	384.055
30160	385.396
30165	386.737
30170	388.078
30175	389.419
30180	390.76
30185	392.101
30190	393.442
30195	393.43
30200	394.489
30205	395.56
30210	396.67
30215	396.972
30220	397.275
30225	397.578
30230	397.88
30235	398.183
30240	398.486
30245	398.788
30250	399.091
30255	399.393
30260	399.696
30265	398.928
30270	398.159
30275	398.004
30280	398.655
30285	399.306
30290	399.957
30295	402.266
30300	404.575
30305	405.633
30310	406.691
30315	407.749
30320	408.596
30325	409.443
30330	410.29
30335	411.137
30340	411.332
30345	411.528
30350	411.724
30355	411.92
30360	410.458
30365	408.996
30370	408.784
30375	408.573
30380	408.778
30385	409.194
30390	409.609
30395	410.025
30400	410.441
30405	412.218
30410	413.996
30415	415.773
30420	417.55
30425	419.328
30430	421.105
30435	422.882
30440	424.66
30445	426.021
30450	427.383
30455	430.485
30460	435.281
30465	440.078
30470	443.513
30475	446.949
30480	450.384
30485	453.819
30490	457.255
30495	460.69
30500	464.125
30505	467.56
30510	470.996
30515	474.552
30520	476.368
30525	476.49
30530	477.143
30535	477.796
30540	478.579
30545	479.361
30550	480.144
30555	481.207
30560	482.27
30565	483.333
30570	484.396
30575	484.491
30580	484.465
30585	484.439
30590	484.413
30595	483.854
30600	483.296
30605	482.609
30610	481.921
30615	481.234
30620	480.266
30625	479.298
30630	478.33
30635	480.089
30640	482.817
30645	485.545
30650	488.273
30655	491
30660	493.728
30665	496.456
30670	499.184
30675	501.911
30680	504.639
30685	507.367
30690	511.012
30695	516.483
30700	519.227
30705	521.971
30710	525.117
30715	526.564
30720	528.011
30725	529.457
30730	530.904
30735	532.351
30740	533.798
30745	535.245
30750	536.692
30755	537.221
30760	535.924
30765	534.627
30770	533.33
30775	534.894
30780	538.158
30785	541.421
30790	542.825
30795	544.229
30800	545.633
30805	547.037
30810	548.44
30815	549.844
30820	551.248
30825	552.652
30830	554.056
30835	555.46
30840	553.6
30845	551.74
30850	550.04
30855	550.2
30860	550.227
30865	550.255
30870	550.282
30875	550.31
30880	550.337
30885	550.365
30890	550.392
30895	550.42
30900	550.447
30905	550.475
30910	550.502
30915	550.37
30920	552.813
30925	553.49
30930	554.166
30935	554.842
30940	555.519
30945	556.195
30950	556.872
30955	557.548
30960	558.224
30965	558.901
30970	559.577
30975	560.254
30980	560.93
30985	559.829
30990	560.627
30995	561.426
31000	562.224
31005	563.022
31010	563.82
31015	564.618
31020	565.416
31025	566.214
31030	567.013
31035	568.405
31040	569.797
31045	571.426
31050	572.257
31055	573.408
31060	574.559
31065	575.711
31070	576.862
31075	578.013
31080	577.333
31085	576.653
31090	575.973
31095	575.293
31100	574.02
31105	572.746
31110	571.235
31115	569.724
31120	567.893
31125	566.061
31130	564.23
31135	562.399
31140	563.213
31145	565.859
31150	568.836
31155	571.261
31160	573.686
31165	576.111
31170	578.536
31175	580.962
31180	583.387
31185	585.812
31190	588.237
31195	590.662
31200	593.088
31205	592.867
31210	592.646
31215	592.16
31220	592.226
31225	592.291
31230	592.357
31235	592.422
31240	592.488
31245	592.553
31250	592.623
31255	592.694
31260	588.862
31265	584.999
31270	580.186
31275	575.373
31280	570.495
31285	565.617
31290	560.739
31295	555.86
31300	550.982
31305	546.104
31310	541.226
31315	536.343
31320	531.46
31325	529.989
31330	528.549
31335	528.059
31340	527.568
31345	527.078
31350	526.587
31355	526.097
31360	525.607
31365	525.116
31370	524.626
31375	524.136
31380	523.645
31385	525.116
31390	527.035
31395	528.954
31400	529.074
31405	529.194
31410	529.315
31415	529.435
31420	529.555
31425	529.675
31430	529.796
31435	529.916
31440	528.012
31445	526.109
31450	522.244
31455	518.421
31460	514.599
31465	512.575
31470	510.551
31475	508.527
31480	506.503
31485	504.48
31490	502.456
31495	500.432
31500	499.585
31505	500.761
31510	498.692
31515	496.624
31520	494.555
31525	492.486
31530	490.417
31535	488.348
31540	486.28
31545	483.473
31550	480.667
31555	477.861
31560	475.054
31565	471.071
31570	466.707
31575	465.588
31580	464.468
31585	463.349
31590	462.23
31595	461.111
31600	459.992
31605	458.873
31610	458.491
31615	458.109
31620	457.728
31625	457.346
31630	457.969
31635	458.977
31640	459.985
31645	460.994
31650	462.002
31655	463.01
31660	464.392
31665	465.774
31670	467.156
31675	468.538
31680	469.92
31685	471.302
31690	472.684
31695	473.062
31700	473.436
31705	474.029
31710	474.622
31715	475.215
31720	473.021
31725	470.453
31730	467.885
31735	465.314
31740	460.506
31745	455.699
31750	450.892
31755	446.085
31760	441.278
31765	436.471
31770	431.445
31775	426.419
31780	421.393
31785	419.154
31790	416.914
31795	414.675
31800	412.776
31805	413.112
31810	413.449
31815	413.785
31820	414.121
31825	414.457
31830	414.794
31835	415.13
31840	415.466
31845	417.501
31850	417.79
31855	418.08
31860	418.369
31865	418.323
31870	416.989
31875	415.655
31880	414.321
31885	412.987
